"";"FECHA";"CLIENTE";"IMPORTE"
"35809";2015-03-11;1179507013;"57,00"
"36729";2015-03-11;2184406019;"22,10"
"36875";2015-03-11;7262439016;"74,00"
"37641";2015-03-11;2194211011;"39,74"
"40363";2015-03-11;1178071011;"30,00"
"41272";2015-03-11;7050742019;"40,00"
"41381";2015-03-11;7197435048;"137,94"
"41715";2015-03-11;2242209017;"47,51"
"41975";2015-03-11;2273718019;"59,00"
"42202";2015-03-11;2130883014;"50,54"
"139";2015-03-12;1354568014;"90,00"
"144";2015-03-12;2243530015;"55,85"
"188";2015-03-12;2216480016;"17,00"
"670";2015-03-12;9049030;"47,80"
"1271";2015-03-12;9617830016;"55,45"
"1398";2015-03-12;1256196011;"30,00"
"2370";2015-03-12;1010415012;"40,00"
"3261";2015-03-12;1395391038;"48,47"
"3300";2015-03-12;3730409038;"64,51"
"3337";2015-03-12;1311076069;"100,00"
"3338";2015-03-12;34490027;"30,00"
"3353";2015-03-12;2393095017;"49,62"
"3637";2015-03-12;1163432012;"30,00"
"3729";2015-03-12;7264754016;"79,01"
"3833";2015-03-12;7163062024;"25,00"
"4423";2015-03-12;1396205021;"91,00"
"4786";2015-03-12;2207361019;"29,94"
"4932";2015-03-12;1407025038;"40,00"
"5764";2015-03-12;7264754016;"44,30"
"5981";2015-03-12;4123530026;"47,71"
"6514";2015-03-12;53762017;"50,02"
"6808";2015-03-12;2205781010;"50,00"
"7509";2015-03-12;7264853016;"39,00"
"7537";2015-03-12;2315621023;"56,00"
"7758";2015-03-12;3490364043;"30,00"
"8187";2015-03-12;7164023017;"65,00"
"8327";2015-03-12;1178071011;"50,00"
"8644";2015-03-12;2335125013;"42,00"
"9620";2015-03-12;1185269012;"47,30"
"10463";2015-03-12;1432593026;"69,00"
"12516";2015-03-12;7231553012;"62,01"
"12945";2015-03-12;7098554020;"46,50"
"13246";2015-03-12;9590710029;"38,00"
"14130";2015-03-12;3704576010;"82,00"
"15592";2015-03-12;2307986012;"57,30"
"15727";2015-03-12;2111715011;"56,01"
"17731";2015-03-12;1472136058;"51,10"
"18365";2015-03-12;1698743034;"35,26"
"18436";2015-03-12;1489416014;"20,00"
"18682";2015-03-12;1332109014;"53,00"
"19600";2015-03-12;7159628036;"24,05"
"20615";2015-03-12;3909357018;"57,50"
"20758";2015-03-12;2404026019;"55,00"
"20763";2015-03-12;1114129016;"58,67"
"20840";2015-03-12;9583100014;"54,98"
"20896";2015-03-12;2395579018;"20,00"
"20973";2015-03-12;1167373014;"98,66"
"21216";2015-03-12;1357269016;"58,00"
"21376";2015-03-12;7260545012;"68,01"
"22127";2015-03-12;3562165039;"55,50"
"22254";2015-03-12;1123244010;"25,00"
"22295";2015-03-12;58562016;"43,00"
"22638";2015-03-12;59797017;"40,00"
"23023";2015-03-12;7212498013;"72,02"
"23431";2015-03-12;3924785037;"59,09"
"24500";2015-03-12;1408026019;"40,00"
"25633";2015-03-12;2227190018;"69,30"
"25834";2015-03-12;2270067022;"57,70"
"26241";2015-03-12;1432878088;"47,96"
"27000";2015-03-12;7229462010;"53,05"
"27106";2015-03-12;3515809022;"45,00"
"27378";2015-03-12;1224232013;"50,00"
"27706";2015-03-12;1042193019;"40,00"
"27979";2015-03-12;39970015;"35,00"
"28064";2015-03-12;2281001010;"30,00"
"28188";2015-03-12;1126593017;"51,36"
"28546";2015-03-12;2209145014;"45,40"
"29017";2015-03-12;33839026;"30,00"
"29397";2015-03-12;1334439021;"45,20"
"29955";2015-03-12;1021117011;"50,30"
"30011";2015-03-12;1001378021;"54,13"
"30498";2015-03-12;2337588028;"54,50"
"30576";2015-03-12;2365742018;"33,00"
"32156";2015-03-12;1310529035;"60,50"
"32293";2015-03-12;3775768017;"55,00"
"32349";2015-03-12;1260966029;"30,00"
"32395";2015-03-12;73113027;"33,00"
"32716";2015-03-12;7112206011;"50,00"
"33770";2015-03-12;7266789010;"77,20"
"34218";2015-03-12;2162322014;"47,13"
"34243";2015-03-12;7260545012;"4,00"
"35451";2015-03-12;2360879013;"51,28"
"36216";2015-03-12;7208067012;"60,00"
"36674";2015-03-12;3840380038;"42,00"
"37234";2015-03-12;2102540014;"55,01"
"37415";2015-03-12;2252513019;"63,20"
"38653";2015-03-12;7207514048;"30,00"
"39205";2015-03-12;2185261017;"52,83"
"39273";2015-03-12;1379388018;"60,00"
"39919";2015-03-12;2211898014;"71,25"
"40218";2015-03-12;1398546018;"52,31"
"40398";2015-03-12;1234547012;"45,02"
"40872";2015-03-12;1060753015;"25,22"
"40982";2015-03-12;1359234018;"65,51"
"41984";2015-03-12;1468087018;"40,00"
"42147";2015-03-12;3757442037;"25,00"
"1145";2015-03-13;1152040016;"32,18"
"1182";2015-03-13;1395063041;"34,00"
"2229";2015-03-13;79211015;"58,71"
"2398";2015-03-13;3770998015;"64,01"
"3186";2015-03-13;7265885017;"44,01"
"3749";2015-03-13;1407025046;"60,00"
"3884";2015-03-13;1263787018;"87,60"
"4038";2015-03-13;7195140012;"45,50"
"4189";2015-03-13;3794074074;"40,00"
"4645";2015-03-13;9538820021;"46,00"
"4766";2015-03-13;9568170057;"63,00"
"5172";2015-03-13;3534208024;"65,01"
"5830";2015-03-13;7144153033;"58,00"
"7009";2015-03-13;3382583015;"45,00"
"7706";2015-03-13;7222550027;"40,00"
"8636";2015-03-13;7107376019;"45,60"
"9979";2015-03-13;79248017;"48,96"
"10670";2015-03-13;3959840012;"45,00"
"10855";2015-03-13;1265407021;"42,00"
"11851";2015-03-13;2369877018;"120,00"
"11970";2015-03-13;2167227010;"30,00"
"12640";2015-03-13;3386383016;"30,00"
"13821";2015-03-13;7212484013;"21,56"
"14995";2015-03-13;4127111062;"46,85"
"15185";2015-03-13;1042422020;"51,00"
"15835";2015-03-13;7155550010;"15,01"
"16770";2015-03-13;2326992017;"48,27"
"17472";2015-03-13;2373667017;"45,88"
"17569";2015-03-13;3681393017;"50,00"
"17704";2015-03-13;7055159011;"84,08"
"17768";2015-03-13;2166419014;"56,00"
"18506";2015-03-13;1424554051;"56,30"
"18691";2015-03-13;2284615014;"38,01"
"18920";2015-03-13;83942019;"30,00"
"19399";2015-03-13;2117084016;"55,02"
"19557";2015-03-13;75478014;"54,00"
"19656";2015-03-13;1290075015;"50,00"
"19728";2015-03-13;7057376019;"4,80"
"20528";2015-03-13;60809025;"40,00"
"21761";2015-03-13;2227190018;"55,00"
"21984";2015-03-13;1177126022;"50,00"
"22231";2015-03-13;3846363012;"73,01"
"22855";2015-03-13;1204684019;"55,73"
"22856";2015-03-13;2285063016;"61,60"
"23249";2015-03-13;1318890025;"75,00"
"23419";2015-03-13;3572122012;"63,75"
"24096";2015-03-13;7186896036;"41,20"
"24339";2015-03-13;2334862012;"36,40"
"25959";2015-03-13;3431289010;"55,61"
"26918";2015-03-13;7124770012;"82,88"
"27692";2015-03-13;2395102019;"50,00"
"27929";2015-03-13;1292991011;"41,71"
"28365";2015-03-13;1326416029;"53,50"
"28859";2015-03-13;1159470018;"20,00"
"28879";2015-03-13;1358357059;"42,11"
"28937";2015-03-13;1266170014;"34,16"
"29558";2015-03-13;2140094016;"46,00"
"29665";2015-03-13;7263293016;"40,00"
"29919";2015-03-13;2000474019;"50,98"
"30680";2015-03-13;1235516016;"45,00"
"31872";2015-03-13;2307048011;"59,01"
"32522";2015-03-13;48712028;"30,00"
"32899";2015-03-13;3834151015;"30,54"
"32989";2015-03-13;1031975010;"53,00"
"33218";2015-03-13;10859013;"46,00"
"33952";2015-03-13;1295405011;"56,12"
"35538";2015-03-13;2249029012;"44,39"
"35650";2015-03-13;1069093035;"60,00"
"36185";2015-03-13;2323813018;"36,61"
"37501";2015-03-13;7262796019;"40,00"
"40107";2015-03-13;3686021019;"56,01"
"40339";2015-03-13;1089158014;"57,02"
"40617";2015-03-13;1468087018;"50,00"
"40986";2015-03-13;7264481016;"51,54"
"41418";2015-03-13;2193926015;"40,00"
"42286";2015-03-13;1526263031;"47,80"
"42580";2015-03-13;1291369011;"34,50"
"43345";2015-03-13;1084196019;"38,01"
"83";2015-03-14;70613011;"50,00"
"314";2015-03-14;2338577012;"38,00"
"1220";2015-03-14;1519706012;"55,80"
"1251";2015-03-14;42542017;"56,11"
"1762";2015-03-14;1276437015;"63,01"
"3037";2015-03-14;7159628036;"36,00"
"3281";2015-03-14;2160802017;"59,30"
"3402";2015-03-14;1152040016;"19,84"
"3585";2015-03-14;9621070021;"50,00"
"3940";2015-03-14;3704576010;"57,01"
"4500";2015-03-14;7266328017;"55,19"
"4602";2015-03-14;1072296029;"51,85"
"5284";2015-03-14;1141062014;"56,01"
"5370";2015-03-14;7084362032;"36,98"
"6476";2015-03-14;76051034;"60,00"
"6611";2015-03-14;2381540016;"17,84"
"7717";2015-03-14;88941016;"20,06"
"7963";2015-03-14;7179682021;"60,02"
"8716";2015-03-14;1432878088;"36,00"
"9363";2015-03-14;3484495035;"27,50"
"10210";2015-03-14;2070230010;"45,60"
"11473";2015-03-14;2351527019;"48,42"
"12297";2015-03-14;7265020011;"40,00"
"12765";2015-03-14;2400630012;"44,00"
"13490";2015-03-14;1699137038;"60,00"
"15085";2015-03-14;2129693010;"40,50"
"15661";2015-03-14;7159628010;"71,86"
"15730";2015-03-14;7050767016;"45,00"
"16641";2015-03-14;2013871011;"43,96"
"16849";2015-03-14;2242339012;"44,92"
"18473";2015-03-14;3077432015;"49,49"
"19108";2015-03-14;73338012;"54,05"
"19164";2015-03-14;1097821017;"48,22"
"19526";2015-03-14;3483915017;"55,21"
"20533";2015-03-14;1361313032;"39,89"
"21306";2015-03-14;9620130016;"40,16"
"21608";2015-03-14;7084362032;"12,70"
"21717";2015-03-14;9612540016;"40,00"
"22562";2015-03-14;7151879017;"55,00"
"23084";2015-03-14;1238989014;"43,00"
"24973";2015-03-14;2389214010;"59,00"
"25303";2015-03-14;1136700024;"53,21"
"25394";2015-03-14;3542006030;"43,01"
"25497";2015-03-14;3887864027;"42,00"
"26995";2015-03-14;3077432015;"54,51"
"28051";2015-03-14;1428945024;"51,00"
"28159";2015-03-14;3648002016;"56,01"
"30905";2015-03-14;1100173018;"59,56"
"30985";2015-03-14;1415340023;"57,02"
"31015";2015-03-14;7173433017;"379,91"
"31547";2015-03-14;7925025;"50,00"
"31570";2015-03-14;2400454017;"68,14"
"31771";2015-03-14;2100004013;"30,00"
"31819";2015-03-14;2196804011;"47,00"
"32912";2015-03-14;82653013;"43,00"
"33922";2015-03-14;7265034012;"62,01"
"34229";2015-03-14;63443012;"55,45"
"34406";2015-03-14;1354548016;"50,00"
"34866";2015-03-14;3341621054;"76,30"
"35443";2015-03-14;12673024;"40,00"
"35634";2015-03-14;1185164033;"40,00"
"35777";2015-03-14;3781008028;"58,00"
"37904";2015-03-14;1039957020;"59,59"
"39184";2015-03-14;3522989015;"69,83"
"40180";2015-03-14;2397537014;"40,00"
"40650";2015-03-14;2090584016;"40,72"
"41229";2015-03-14;1099417012;"64,00"
"41312";2015-03-14;2162322014;"40,00"
"41710";2015-03-14;7224560024;"40,00"
"43040";2015-03-14;5763030;"40,00"
"761";2015-03-15;7085840010;"50,00"
"771";2015-03-15;2353839016;"51,00"
"1564";2015-03-15;1174880019;"40,10"
"1724";2015-03-15;3832625044;"42,51"
"1738";2015-03-15;3587475017;"35,00"
"4985";2015-03-15;1035175021;"46,97"
"5817";2015-03-15;2106378015;"50,84"
"5860";2015-03-15;10984019;"44,80"
"7293";2015-03-15;7106967016;"30,00"
"7723";2015-03-15;9566630052;"24,68"
"7871";2015-03-15;3192569014;"60,70"
"8402";2015-03-15;3409258013;"50,00"
"8767";2015-03-15;3690822014;"31,50"
"9100";2015-03-15;1336151038;"57,16"
"9230";2015-03-15;3892201017;"58,01"
"9527";2015-03-15;2307302012;"38,93"
"9729";2015-03-15;1199047016;"49,98"
"10107";2015-03-15;1342366026;"41,86"
"10377";2015-03-15;1440694030;"69,00"
"10411";2015-03-15;24425033;"51,26"
"10555";2015-03-15;1044266019;"59,00"
"10913";2015-03-15;7201701013;"30,00"
"11421";2015-03-15;7260545012;"44,01"
"11827";2015-03-15;27600020;"55,40"
"11882";2015-03-15;2007411014;"44,00"
"13767";2015-03-15;3960397051;"64,36"
"14654";2015-03-15;7265730015;"58,94"
"16043";2015-03-15;1141062014;"48,00"
"16971";2015-03-15;7193904013;"34,00"
"17706";2015-03-15;9635400016;"63,01"
"17712";2015-03-15;2282040017;"36,00"
"17872";2015-03-15;7085650047;"31,33"
"18540";2015-03-15;2331059018;"58,38"
"19138";2015-03-15;3484495035;"45,00"
"19468";2015-03-15;54270010;"63,01"
"21071";2015-03-15;3550580025;"58,17"
"21095";2015-03-15;9630680026;"52,38"
"22518";2015-03-15;7265196019;"35,00"
"22951";2015-03-15;3209695026;"55,01"
"23019";2015-03-15;2396367017;"38,01"
"23807";2015-03-15;1415340049;"44,58"
"24354";2015-03-15;2340772015;"43,65"
"25103";2015-03-15;7099715018;"38,19"
"27630";2015-03-15;1230118016;"43,01"
"27666";2015-03-15;3555478035;"53,71"
"28370";2015-03-15;1487055012;"51,81"
"28463";2015-03-15;2226625014;"62,70"
"28772";2015-03-15;1139985010;"54,02"
"30051";2015-03-15;72134016;"35,97"
"30423";2015-03-15;7261719012;"55,01"
"31281";2015-03-15;2373574015;"12,02"
"32893";2015-03-15;3181585021;"56,93"
"34105";2015-03-15;1288334012;"61,79"
"35745";2015-03-15;1147753012;"42,00"
"36169";2015-03-15;3752724025;"66,01"
"36596";2015-03-15;53520019;"37,83"
"37132";2015-03-15;1751168012;"36,93"
"37791";2015-03-15;3673740027;"54,33"
"37855";2015-03-15;2096061019;"57,00"
"39369";2015-03-15;9566620038;"42,00"
"39395";2015-03-15;9589470015;"25,00"
"39991";2015-03-15;2289840013;"45,00"
"40082";2015-03-15;71627010;"20,00"
"40216";2015-03-15;54233018;"65,80"
"41137";2015-03-15;2340414014;"12,40"
"42458";2015-03-15;1208143012;"30,00"
"42666";2015-03-15;3592563013;"51,93"
"212";2015-03-16;7173433017;"80,30"
"448";2015-03-16;3887864027;"50,00"
"462";2015-03-16;1441848023;"41,01"
"1459";2015-03-16;2329829018;"42,01"
"3243";2015-03-16;54832017;"60,01"
"3439";2015-03-16;2140094016;"54,00"
"3626";2015-03-16;2360879013;"60,00"
"5073";2015-03-16;7011022014;"42,40"
"5722";2015-03-16;3525516013;"41,25"
"5874";2015-03-16;7211276022;"40,00"
"6946";2015-03-16;3762221020;"40,00"
"7359";2015-03-16;1170316018;"37,84"
"7697";2015-03-16;2273677017;"52,01"
"7752";2015-03-16;1114129016;"37,07"
"7795";2015-03-16;1126593017;"30,00"
"7994";2015-03-16;69190013;"46,00"
"8036";2015-03-16;1210146011;"57,70"
"8627";2015-03-16;7145607029;"71,13"
"8926";2015-03-16;3591217025;"43,81"
"8927";2015-03-16;7215492021;"50,00"
"9214";2015-03-16;1192806048;"50,84"
"9374";2015-03-16;2369877018;"50,00"
"10306";2015-03-16;1159470018;"42,00"
"10536";2015-03-16;7064567014;"37,00"
"10629";2015-03-16;3584162014;"40,49"
"10822";2015-03-16;2395102019;"76,91"
"11929";2015-03-16;7193943011;"45,50"
"12302";2015-03-16;2005492016;"52,02"
"12580";2015-03-16;1395233032;"30,00"
"13908";2015-03-16;3676777034;"41,42"
"15193";2015-03-16;2316429012;"15,00"
"15972";2015-03-16;1276276017;"59,52"
"16069";2015-03-16;3514697014;"28,20"
"16358";2015-03-16;1415764016;"61,01"
"16649";2015-03-16;9603170021;"60,34"
"17119";2015-03-16;2362076014;"48,45"
"17384";2015-03-16;30221020;"56,00"
"17942";2015-03-16;2335980011;"54,00"
"18465";2015-03-16;7223750014;"52,60"
"19174";2015-03-16;1280304013;"50,00"
"19422";2015-03-16;9538520027;"93,95"
"20132";2015-03-16;86778048;"60,10"
"20291";2015-03-16;7124107025;"40,20"
"21191";2015-03-16;2332916018;"55,00"
"21540";2015-03-16;2051095010;"52,76"
"22752";2015-03-16;3702879010;"19,14"
"22986";2015-03-16;1161259011;"40,00"
"23090";2015-03-16;2281001010;"37,50"
"23261";2015-03-16;7220844018;"60,00"
"23275";2015-03-16;7266901011;"63,40"
"23301";2015-03-16;2335980011;"54,60"
"24399";2015-03-16;2305049011;"40,00"
"24840";2015-03-16;7237435016;"50,00"
"25665";2015-03-16;1256124013;"46,17"
"25720";2015-03-16;7201701013;"45,00"
"26849";2015-03-16;68422037;"55,40"
"27526";2015-03-16;2191897010;"66,75"
"28804";2015-03-16;62351018;"57,10"
"28884";2015-03-16;9621070021;"40,00"
"30081";2015-03-16;1060379052;"62,00"
"30866";2015-03-16;7213660017;"41,70"
"31186";2015-03-16;3388108130;"44,00"
"31993";2015-03-16;7260890012;"51,10"
"32043";2015-03-16;1261801019;"38,00"
"32428";2015-03-16;1166405015;"15,00"
"33546";2015-03-16;1458092051;"61,70"
"33757";2015-03-16;1416444030;"47,00"
"33995";2015-03-16;1240828010;"20,00"
"34272";2015-03-16;2308680028;"92,56"
"34842";2015-03-16;7175580013;"56,01"
"35947";2015-03-16;2360576015;"40,00"
"36165";2015-03-16;3704576010;"70,00"
"36219";2015-03-16;9616620020;"52,30"
"36238";2015-03-16;1233409016;"30,00"
"37276";2015-03-16;1334439021;"37,00"
"38130";2015-03-16;2330368014;"61,00"
"38134";2015-03-16;7031091015;"56,38"
"38944";2015-03-16;1111214017;"40,00"
"39153";2015-03-16;1031395011;"82,00"
"39292";2015-03-16;7183170021;"58,75"
"39853";2015-03-16;7156440039;"59,18"
"40116";2015-03-16;3542076017;"63,74"
"40771";2015-03-16;2000148019;"158,27"
"41295";2015-03-16;2216315022;"54,00"
"41341";2015-03-16;62647035;"45,44"
"41737";2015-03-16;2277088013;"25,00"
"42018";2015-03-16;2131560017;"51,00"
"42061";2015-03-16;2123905014;"50,02"
"43245";2015-03-16;3368880013;"50,00"
"176";2015-03-17;3917093019;"56,10"
"180";2015-03-17;2387323011;"50,00"
"728";2015-03-17;1396205021;"89,00"
"766";2015-03-17;2014029015;"62,01"
"856";2015-03-17;7047134015;"59,01"
"983";2015-03-17;3798235028;"44,40"
"1005";2015-03-17;7108020012;"50,00"
"1714";2015-03-17;3215314018;"54,00"
"2816";2015-03-17;2170581023;"17,47"
"3457";2015-03-17;2008649018;"45,00"
"3918";2015-03-17;65424010;"45,66"
"3987";2015-03-17;3746135031;"85,03"
"4403";2015-03-17;2395846011;"39,00"
"4928";2015-03-17;2156731014;"30,00"
"5301";2015-03-17;2395579018;"20,00"
"5703";2015-03-17;7203362012;"59,51"
"5719";2015-03-17;34490027;"20,00"
"6177";2015-03-17;3952730020;"44,00"
"6653";2015-03-17;7057376019;"25,00"
"6889";2015-03-17;1143113013;"59,00"
"7373";2015-03-17;1289119024;"30,00"
"7410";2015-03-17;7164418027;"10,55"
"7821";2015-03-17;7213835015;"64,20"
"8263";2015-03-17;1332478013;"30,00"
"8293";2015-03-17;2162322014;"30,60"
"8453";2015-03-17;45431028;"55,00"
"8622";2015-03-17;1376133029;"50,00"
"8663";2015-03-17;1275966014;"42,00"
"8984";2015-03-17;2074909015;"48,00"
"9335";2015-03-17;2089540011;"46,00"
"9769";2015-03-17;45196019;"71,01"
"13341";2015-03-17;1743041095;"40,00"
"13434";2015-03-17;7261823012;"30,80"
"14620";2015-03-17;2338577012;"23,00"
"14897";2015-03-17;2358638017;"40,00"
"15011";2015-03-17;1100107016;"21,39"
"15133";2015-03-17;2363235015;"65,04"
"17044";2015-03-17;7212498013;"56,50"
"17588";2015-03-17;1269714016;"54,40"
"19159";2015-03-17;1487780049;"71,61"
"19317";2015-03-17;7265611017;"34,00"
"19515";2015-03-17;2292301011;"66,05"
"19860";2015-03-17;3979704016;"45,00"
"21062";2015-03-17;2329553014;"55,00"
"21648";2015-03-17;7065407012;"58,01"
"22600";2015-03-17;8865014;"64,99"
"22975";2015-03-17;1234547012;"33,00"
"23352";2015-03-17;1156857019;"70,00"
"24005";2015-03-17;19240025;"64,56"
"24660";2015-03-17;7040731015;"46,00"
"24699";2015-03-17;2365742018;"53,00"
"24950";2015-03-17;3174131023;"33,00"
"25410";2015-03-17;3854620014;"60,00"
"26225";2015-03-17;1004147060;"61,11"
"26764";2015-03-17;1700752023;"40,00"
"26766";2015-03-17;1167701018;"31,98"
"26901";2015-03-17;7092025019;"58,62"
"27077";2015-03-17;63288037;"30,00"
"27205";2015-03-17;3386383016;"42,00"
"27326";2015-03-17;7264871018;"46,86"
"27645";2015-03-17;3771410010;"39,60"
"28426";2015-03-17;1137573016;"55,30"
"28729";2015-03-17;3869295018;"56,00"
"29189";2015-03-17;1167561014;"85,45"
"30349";2015-03-17;3888187030;"40,00"
"31003";2015-03-17;2315621023;"60,70"
"31813";2015-03-17;1039957020;"58,00"
"34699";2015-03-17;53520019;"29,59"
"36274";2015-03-17;3525801027;"70,00"
"36862";2015-03-17;7266859011;"50,00"
"37460";2015-03-17;1178071011;"50,00"
"37670";2015-03-17;2156264016;"60,00"
"38257";2015-03-17;58825017;"63,10"
"38470";2015-03-17;2323813018;"49,01"
"39265";2015-03-17;7264038014;"63,50"
"39297";2015-03-17;2369877018;"208,00"
"39558";2015-03-17;2392951012;"45,98"
"39749";2015-03-17;1368042014;"55,00"
"40344";2015-03-17;1707699029;"54,00"
"40602";2015-03-17;3216308027;"42,00"
"41400";2015-03-17;3616583013;"54,33"
"41480";2015-03-17;1408225017;"30,00"
"42502";2015-03-17;2224627012;"15,31"
"42842";2015-03-17;2273718019;"59,60"
"42866";2015-03-17;3534208024;"37,01"
"43002";2015-03-17;2111821017;"45,00"
"43246";2015-03-17;2207361019;"23,78"
"2235";2015-03-18;1034610028;"40,00"
"2685";2015-03-18;1339270025;"63,80"
"2686";2015-03-18;3899799013;"56,01"
"2722";2015-03-18;1256196011;"50,00"
"3024";2015-03-18;2306158019;"45,79"
"3139";2015-03-18;73917013;"57,00"
"3395";2015-03-18;2395102019;"51,07"
"3515";2015-03-18;7223750014;"54,00"
"3708";2015-03-18;1487780049;"53,97"
"5245";2015-03-18;73113027;"29,00"
"5298";2015-03-18;1387271016;"25,00"
"5767";2015-03-18;1011600010;"50,00"
"6055";2015-03-18;7264517017;"55,00"
"8289";2015-03-18;3558924035;"43,00"
"8443";2015-03-18;7044829013;"30,00"
"8816";2015-03-18;2007411014;"56,00"
"9239";2015-03-18;1471892016;"37,74"
"9340";2015-03-18;56651035;"55,00"
"9982";2015-03-18;7020046012;"43,65"
"10011";2015-03-18;7191421028;"43,00"
"10713";2015-03-18;2111715011;"36,44"
"10847";2015-03-18;7009943023;"55,61"
"11465";2015-03-18;3794952030;"63,40"
"12089";2015-03-18;1058874031;"49,06"
"12148";2015-03-18;1123193019;"36,00"
"12279";2015-03-18;1408229019;"30,00"
"12741";2015-03-18;7226948011;"48,00"
"13752";2015-03-18;1268630015;"50,00"
"13852";2015-03-18;3962233023;"64,71"
"14121";2015-03-18;1357714029;"39,82"
"14198";2015-03-18;3667081016;"53,71"
"14684";2015-03-18;7224882014;"44,01"
"14908";2015-03-18;1110633019;"40,70"
"14980";2015-03-18;3675861037;"53,70"
"15307";2015-03-18;3841264033;"50,00"
"15491";2015-03-18;7057376019;"39,00"
"15904";2015-03-18;1042193019;"30,01"
"16060";2015-03-18;2324194012;"70,00"
"16906";2015-03-18;1100602016;"74,00"
"17285";2015-03-18;7017227013;"50,00"
"17457";2015-03-18;7219652034;"30,00"
"17511";2015-03-18;2013871011;"20,00"
"17802";2015-03-18;1320509035;"60,00"
"18428";2015-03-18;3864666023;"57,18"
"18778";2015-03-18;1311076069;"120,00"
"19851";2015-03-18;2402091015;"57,05"
"20029";2015-03-18;81769018;"41,00"
"21146";2015-03-18;24194035;"33,31"
"21211";2015-03-18;7244739012;"68,00"
"21584";2015-03-18;3950430078;"65,20"
"22593";2015-03-18;7002463029;"30,00"
"23190";2015-03-18;3581013012;"30,00"
"23503";2015-03-18;54233018;"30,50"
"24035";2015-03-18;1784018028;"20,00"
"24294";2015-03-18;1074747011;"55,00"
"24554";2015-03-18;2330321013;"58,01"
"25466";2015-03-18;10895033;"41,60"
"25536";2015-03-18;1158128013;"56,50"
"26035";2015-03-18;7057376019;"41,00"
"26038";2015-03-18;2205781010;"50,00"
"26083";2015-03-18;1069735039;"50,30"
"27160";2015-03-18;2395739018;"48,01"
"27460";2015-03-18;5709025;"50,00"
"27784";2015-03-18;3704576010;"77,01"
